avg,cuisine,name,price,rank,reviews 
4 ,"American,Bar,Pub,Vegetarian Friendly,Vegan Options",No. 7 Restaurant,$$ - $$$,"#597 of 5,330 Restaurants in Brooklyn",33
4 ,"African,Ethiopian,Vegetarian Friendly",Abyssinia Restaurant,$$ - $$$,"#4,293 of 10,387 Restaurants in New York City",23
4.5 ,Vegetarian Friendly,The Royal Munkey,$$ - $$$,"#4,294 of 10,387 Restaurants in New York City",14
4.5 ,"Mediterranean,Greek",Greek Town,$$ - $$$,#69 of 262 Restaurants in Hoboken,12
4 ,"Japanese,Sushi,Asian,Vegetarian Friendly",Mifune,$$$$,"#4,295 of 10,387 Restaurants in New York City",28
4 ,Vegetarian Friendly,Union Hall Hoboken,$$ - $$$,#70 of 262 Restaurants in Hoboken,18
4.5 ,Mexican,Guacamole Taqueria,$,"#4,296 of 10,387 Restaurants in New York City",11
4 ,,Trouble's Trust,,"#4,297 of 10,387 Restaurants in New York City",17
4.5 ,,The Warren,,"#4,298 of 10,387 Restaurants in New York City",10
4.5 ,"American,Vegetarian Friendly",B4,$$ - $$$,"#4,299 of 10,387 Restaurants in New York City",18
4 ,"Bar,Pub,International",GastroMarket,$$ - $$$,"#4,300 of 10,387 Restaurants in New York City",24
4.5 ,"Asian,Thai,Vegetarian Friendly,Vegan Options,Gluten Free Options",House of Thai,$$ - $$$,#11 of 287 Restaurants in Long Island City,92
4 ,Wine Bar,Vero,$$ - $$$,"#4,301 of 10,387 Restaurants in New York City",29
4 ,"American,Diner",Three Decker Restaurant,$,"#4,302 of 10,387 Restaurants in New York City",27
4 ,"Bar,Pub,American",Brooklyneer,$$ - $$$,"#4,303 of 10,387 Restaurants in New York City",20
4 ,"Mediterranean,Greek",It's Greek To Me,$$ - $$$,#59 of 262 Restaurants in Hoboken,30
4 ,Cafe,Lady M Confections,$$ - $$$,"#4,304 of 10,387 Restaurants in New York City",17
4 ,,Subway,,"#4,305 of 10,387 Restaurants in New York City",25
4.5 ,"Sushi,Asian",Gaijin,$$$$,"#4,306 of 10,387 Restaurants in New York City",12
4 ,"Asian,Thai",Thailand Cafe,$$ - $$$,"#4,307 of 10,387 Restaurants in New York City",33
4 ,"Bar,Mexican,Southwestern",Piquant Restaurant,$$ - $$$,"#4,308 of 10,387 Restaurants in New York City",34
3.5 ,"Japanese,Sushi,Asian,Vegetarian Friendly",Azusa of Japan,$$ - $$$,"#4,309 of 10,387 Restaurants in New York City",58
4 ,"Japanese,Sushi,Asian",Ahana Japanese Fusion Cuisine,$$ - $$$,"#4,310 of 10,387 Restaurants in New York City",17
4.5 ,Cafe,Whole Foods Market,$$ - $$$,"#4,311 of 10,387 Restaurants in New York City",11
4 ,,Woodpecker,,"#4,312 of 10,387 Restaurants in New York City",14
3.5 ,"American,Bar,Contemporary",Sky Room,$$ - $$$,"#4,313 of 10,387 Restaurants in New York City",257
4 ,"American,Bar,Pub",Jake's Dilemma,$,"#4,314 of 10,387 Restaurants in New York City",36
4.5 ,Chinese,China North Dumpling,$,"#4,315 of 10,387 Restaurants in New York City",11
4.5 ,Cafe,Beanocchio's Cafe,$,"#4,316 of 10,387 Restaurants in New York City",17
4 ,"Mediterranean,Lebanese",Chick Pea,$$ - $$$,"#4,317 of 10,387 Restaurants in New York City",25
4 ,"Japanese,Sushi,Asian",Matsu Sushi,$$ - $$$,"#4,318 of 10,387 Restaurants in New York City",32
4 ,"Cafe,Kosher",Hot and Crusty Bakeries,$,"#4,319 of 10,387 Restaurants in New York City",21
4.5 ,"Latin,Spanish",La Chula Tacos 7 Ceviches,,"#4,320 of 10,387 Restaurants in New York City",13
4 ,"Asian,Korean",Mills Korean,$$ - $$$,"#4,321 of 10,387 Restaurants in New York City",32
4.5 ,"Bar,Pub",Randolph,$$ - $$$,"#802 of 5,330 Restaurants in Brooklyn",19
4 ,"American,Bar,Pizza,Mediterranean,Pub,Healthy",Irvington,$$ - $$$,"#4,322 of 10,387 Restaurants in New York City",18
4.5 ,"Bar,Pub",Orient-Express Cocktail Bar,$$ - $$$,"#4,323 of 10,387 Restaurants in New York City",16
4.5 ,,Battery Place Market,,"#4,324 of 10,387 Restaurants in New York City",12
3.5 ,"Caribbean,Latin,Puerto Rican,Spanish",Sofrito,$$ - $$$,"#4,325 of 10,387 Restaurants in New York City",197
4 ,"Japanese,Sushi,Asian",Fuji East,$$ - $$$,"#4,326 of 10,387 Restaurants in New York City",37
4 ,"Bar,Pub,American",Formerly Crow's Bar,$,"#4,327 of 10,387 Restaurants in New York City",14
4.5 ,,Rockwell's,,"#4,328 of 10,387 Restaurants in New York City",15
4 ,"American,Diner",3 Star Diner,$,"#4,329 of 10,387 Restaurants in New York City",37
3.5 ,"Chinese,Seafood,Asian,Vegetarian Friendly",Sichuan Hot Pot Cuisine,$,"#4,330 of 10,387 Restaurants in New York City",66
4 ,"French,Vegetarian Friendly",Maison May,$$ - $$$,"#616 of 5,330 Restaurants in Brooklyn",41
5 ,"French,European,Pub,Gastropub",Brigitte Bistro Moderne,$$ - $$$,"#4,331 of 10,387 Restaurants in New York City",8
4 ,Pizza,2 Bros Pizza,,"#4,332 of 10,387 Restaurants in New York City",14
4.5 ,Italian,Leonelli Taberna,$$ - $$$,"#4,333 of 10,387 Restaurants in New York City",11
4.5 ,,Montero's Bar and Grill,,"#808 of 5,330 Restaurants in Brooklyn",10
4.5 ,,The Black Flamingo,,"#4,334 of 10,387 Restaurants in New York City",10
4.5 ,"Italian,Pizza",Mariella Pizza,$,"#4,335 of 10,387 Restaurants in New York City",13
4.5 ,"Mediterranean,Middle Eastern",Bite,$,"#4,336 of 10,387 Restaurants in New York City",11
4.5 ,"Mediterranean,Greek,Egyptian",Gardenia Terrace,$$ - $$$,"#4,337 of 10,387 Restaurants in New York City",10
4 ,"American,Cafe",Garden Cafe,$$ - $$$,"#4,338 of 10,387 Restaurants in New York City",26
5 ,,For Five Coffee Shop,,"#4,339 of 10,387 Restaurants in New York City",8
3.5 ,"American,Bar,Gastropub",Barley & Grain,$$ - $$$,"#4,340 of 10,387 Restaurants in New York City",42
4 ,"Mexican,Fast Food",Chipotle Mexican Grill,$,"#4,341 of 10,387 Restaurants in New York City",25
4 ,"Bar,Seafood,Pub",Biggies Clam Bar,$$ - $$$,#71 of 262 Restaurants in Hoboken,18
5 ,,Dunkin' Donuts - Baskin Robbins,,"#4,342 of 10,387 Restaurants in New York City",8
4.5 ,"Mexican,Latin,Spanish",Paquito's Restaurant,,"#4,343 of 10,387 Restaurants in New York City",19
4 ,"Italian,American,Pizza,Vegetarian Friendly",Pizza Beach,$$ - $$$,"#4,344 of 10,387 Restaurants in New York City",25
4 ,"Healthy,Fast Food,Vegetarian Friendly",Just Salad,$,"#4,345 of 10,387 Restaurants in New York City",23
4.5 ,"Belgian,European",Neuhaus Chocolate,$$ - $$$,"#4,346 of 10,387 Restaurants in New York City",11
5 ,Cafe,Lady M Cake Boutique,$$ - $$$,"#4,347 of 10,387 Restaurants in New York City",8
5 ,"Japanese,Sushi",Satsuki,$$$$,"#4,348 of 10,387 Restaurants in New York City",9
4.5 ,Spanish,El Castillo De Jagua 2,$,"#4,349 of 10,387 Restaurants in New York City",10
4 ,"Vegetarian Friendly,Vegan Options",honeygrow,$$ - $$$,#72 of 262 Restaurants in Hoboken,17
4.5 ,,Bar Verde,,"#4,350 of 10,387 Restaurants in New York City",9
4.5 ,"Sushi,Asian,Japanese",Ginza Japanese Restaurant,$$ - $$$,"#4,351 of 10,387 Restaurants in New York City",13
4 ,"American,Bar,Barbecue,Pub",Dallas BBQ West Village,$$ - $$$,"#4,352 of 10,387 Restaurants in New York City",35
4 ,Italian,Milano's Deli,$,#97 of 649 Restaurants in Jersey City,28
3.5 ,"American,Vegetarian Friendly",The Osprey,$$ - $$$,"#814 of 5,330 Restaurants in Brooklyn",53
3.5 ,Mexican,mission cantina,$$ - $$$,"#4,353 of 10,387 Restaurants in New York City",43
4 ,Asian,GO GO Curry,$,"#4,354 of 10,387 Restaurants in New York City",18
4 ,,Chopt,,"#4,355 of 10,387 Restaurants in New York City",19
4.5 ,"Bar,Pub",The Spotted Dog,$$ - $$$,"#4,356 of 10,387 Restaurants in New York City",12
4.5 ,American,Ummburger,$$ - $$$,"#4,357 of 10,387 Restaurants in New York City",10
5 ,Japanese,Ramen Ishida,,"#4,358 of 10,387 Restaurants in New York City",7
4.5 ,,Rafiqi's,,"#4,359 of 10,387 Restaurants in New York City",12
4.5 ,Mexican,Don Chingon,$$ - $$$,"#507 of 5,330 Restaurants in Brooklyn",19
4.5 ,"American,Bar,Pub,Wine Bar",Library of Distilled Spirits,$$ - $$$,"#4,360 of 10,387 Restaurants in New York City",10
4 ,"Italian,Pizza",Tomato & Basil Pizza,$,"#494 of 5,330 Restaurants in Brooklyn",28
4.5 ,"Japanese,International,Contemporary,European,Asian,Wine Bar",Rabbit House,$$ - $$$,"#4,361 of 10,387 Restaurants in New York City",12
4 ,Indian,Jackson Diner,,"#4,362 of 10,387 Restaurants in New York City",27
3.5 ,"Mexican,Latin,Spanish,Vegetarian Friendly",Taqueria Mez-A,$$ - $$$,"#4,363 of 10,387 Restaurants in New York City",37
4 ,American,W53rd Gourmet Deli,$,"#4,364 of 10,387 Restaurants in New York City",28
4.5 ,"Asian,Thai",Thais New York,$$ - $$$,"#4,365 of 10,387 Restaurants in New York City",11
4 ,,Red Compass,,"#4,366 of 10,387 Restaurants in New York City",18
4 ,"Latin,Spanish,Caribbean",La Fonda Restaurant & Tapas Bar,$$ - $$$,"#4,367 of 10,387 Restaurants in New York City",18
4.5 ,American,Purbird,$,"#464 of 5,330 Restaurants in Brooklyn",28
4.5 ,"Bar,Pub,American",The Hideaway,$$ - $$$,"#4,368 of 10,387 Restaurants in New York City",12
4.5 ,,Rooftop at Royalton Park Avenue,,"#4,369 of 10,387 Restaurants in New York City",10
4 ,"Italian,American",Fairfax,$$ - $$$,"#4,370 of 10,387 Restaurants in New York City",18
4 ,"Bar,Irish,Pub",Slainte Bar & Lounge,$$ - $$$,"#4,371 of 10,387 Restaurants in New York City",23
4 ,,Subway,,"#4,372 of 10,387 Restaurants in New York City",20
4 ,Italian,Dolcino,$$ - $$$,"#4,373 of 10,387 Restaurants in New York City",21
4 ,"Japanese,Sushi,Asian",Komegashi Japanese Restaurant,$$ - $$$,#98 of 649 Restaurants in Jersey City,51
4.5 ,,Popeyes Louisiana Kitchen,,"#4,374 of 10,387 Restaurants in New York City",12
3.5 ,"American,Soups,Cafe,Vegetarian Friendly",Panera Bread,$,"#825 of 5,330 Restaurants in Brooklyn",73
4 ,"Italian,American",Alidoro,$$ - $$$,"#4,375 of 10,387 Restaurants in New York City",18
4.5 ,"Mexican,Greek",Red Olive,$,"#4,376 of 10,387 Restaurants in New York City",16
4 ,Fast Food,Melissa’s Gourmet,$,"#4,377 of 10,387 Restaurants in New York City",22
4 ,,Deli On Madison,,"#4,378 of 10,387 Restaurants in New York City",22
3.5 ,"American,European,Vegetarian Friendly",Bluebird London NYC,$$ - $$$,"#4,379 of 10,387 Restaurants in New York City",45
4.5 ,"French,European",FADA,$$ - $$$,"#555 of 5,330 Restaurants in Brooklyn",49
4 ,"Italian,Pizza,Vegetarian Friendly",Italian Village,$,"#4,380 of 10,387 Restaurants in New York City",23
3.5 ,Pizza,Pizza Hut,$,"#4,381 of 10,387 Restaurants in New York City",38
4 ,"Pizza,Italian",Two Boots Pizzeria & Video,$,"#4,382 of 10,387 Restaurants in New York City",17
5 ,,Doughnuttery,,"#4,383 of 10,387 Restaurants in New York City",7
4.5 ,,Thai Noodle House,,"#4,384 of 10,387 Restaurants in New York City",10
4 ,"Chinese,Asian,Vegetarian Friendly",Bite Of Hong Kong,$$ - $$$,"#4,385 of 10,387 Restaurants in New York City",29
4 ,"Fast Food,American",The Nugget Spot,$,"#4,386 of 10,387 Restaurants in New York City",23
4.5 ,"Pizza,American,Vegetarian Friendly,Vegan Options",Gristmill,$$ - $$$,"#364 of 5,330 Restaurants in Brooklyn",28
4.5 ,Pizza,Pizza Republic,$,#67 of 262 Restaurants in Hoboken,17
4.5 ,"Italian,Pizza",Claudine's,$$ - $$$,"#816 of 5,330 Restaurants in Brooklyn",17
4 ,"Indian,Vegetarian Friendly,Vegan Options",Taste of India,$,#100 of 649 Restaurants in Jersey City,28
5 ,American,Milk and Hops,$$ - $$$,"#4,387 of 10,387 Restaurants in New York City",8
4 ,American,The Viand,$$ - $$$,"#4,388 of 10,387 Restaurants in New York City",15
5 ,Fast Food,V Burger,$$ - $$$,"#4,389 of 10,387 Restaurants in New York City",10
4 ,"American,Cafe",Park View Restaurant,$$ - $$$,"#4,390 of 10,387 Restaurants in New York City",29
4.5 ,"Italian,Pizza",Mark's Pizza,$,"#803 of 5,330 Restaurants in Brooklyn",12
4 ,"Japanese,Asian,Sushi",Guzan Japanese Cuisine & Bar,$$ - $$$,"#4,391 of 10,387 Restaurants in New York City",20
4 ,"Italian,Pizza",Abbondanza Trattoria,$$ - $$$,#101 of 649 Restaurants in Jersey City,55
4 ,"Japanese,Sushi,Asian",Kotobuki Manhattan,$$ - $$$,"#4,392 of 10,387 Restaurants in New York City",32
4.5 ,Deli,All American Deli,$,"#4,393 of 10,387 Restaurants in New York City",12
4 ,"African,Ethiopian,Vegetarian Friendly",Ghenet Brooklyn,$$ - $$$,"#533 of 5,330 Restaurants in Brooklyn",30
4.5 ,"American,Cajun & Creole,Bar,Cafe,Pub",Loosie's Kitchen,$$ - $$$,"#834 of 5,330 Restaurants in Brooklyn",11
4 ,Mexican,La Flaca,$$ - $$$,"#4,394 of 10,387 Restaurants in New York City",24
4 ,"American,Irish,Bar,Pub",Murphy's Pub,$$ - $$$,"#4,395 of 10,387 Restaurants in New York City",30
3.5 ,American,Chumley's,$$ - $$$,"#4,396 of 10,387 Restaurants in New York City",51
4 ,"American,Diner",Dizzy's on 5th,$$ - $$$,"#425 of 5,330 Restaurants in Brooklyn",42
4 ,"Mexican,Latin,Spanish",Noche Mexicana No. 2,$,"#4,397 of 10,387 Restaurants in New York City",51
4 ,"Bar,Pub,American",The Bridges,$$ - $$$,"#836 of 5,330 Restaurants in Brooklyn",29
4.5 ,Sushi,Han Sushi,$,"#4,398 of 10,387 Restaurants in New York City",12
4 ,"Chinese,Asian,Vegetarian Friendly",Our Place,$$ - $$$,"#4,399 of 10,387 Restaurants in New York City",17
4.5 ,,The Elm,,"#530 of 5,330 Restaurants in Brooklyn",39
4 ,"American,Steakhouse",Cityhouse,$$ - $$$,"#4,400 of 10,387 Restaurants in New York City",43
4.5 ,"Sushi,Seafood",Senya,$$$$,"#4,401 of 10,387 Restaurants in New York City",10
4.5 ,French,Le Village,$$ - $$$,"#4,402 of 10,387 Restaurants in New York City",13
3.5 ,Kosher,Tiberias,$$ - $$$,"#4,403 of 10,387 Restaurants in New York City",58
4 ,Italian,Pasta Dal Cuore,$$ - $$$,#102 of 649 Restaurants in Jersey City,17
4 ,"American,Pizza,Italian",GG's,$$ - $$$,"#4,404 of 10,387 Restaurants in New York City",16
5 ,Italian,Oak Tuscan Truffle Lounge,$$$$,"#4,405 of 10,387 Restaurants in New York City",7
4 ,"Bar,Pub,Italian,Cafe",V Bar St. Marks,$$ - $$$,"#4,406 of 10,387 Restaurants in New York City",23
4 ,"Asian,Thai,Vegetarian Friendly",Thai Terminal,$,"#4,407 of 10,387 Restaurants in New York City",22
4 ,"Bar,Pub",Pinnacle Bar,$$ - $$$,"#4,408 of 10,387 Restaurants in New York City",29
5 ,,Chocnyc,,"#4,409 of 10,387 Restaurants in New York City",9
4.5 ,"Latin,Spanish,Argentinean,South American",Empanadas Cafe,,#74 of 262 Restaurants in Hoboken,10
4 ,"American,Bar,Pub",Myrtle and Gold,$$ - $$$,"#842 of 5,330 Restaurants in Brooklyn",18
4.5 ,"Latin,Cuban,Caribbean,Spanish",Sophie's Cuban Cuisine,$,"#4,410 of 10,387 Restaurants in New York City",15
4.5 ,"American,Healthy",Dig Inn,$,"#4,411 of 10,387 Restaurants in New York City",13
5 ,Japanese,Shinsen,,"#4,412 of 10,387 Restaurants in New York City",7
4 ,,The Woodlot,,"#4,413 of 10,387 Restaurants in New York City",12
5 ,,Lhasa Fast Food,,"#4,414 of 10,387 Restaurants in New York City",8
4.5 ,Cafe,Cocoa Bakery,,#103 of 649 Restaurants in Jersey City,11
4 ,"Bar,Pub",Lincoln Park Grill,$$ - $$$,"#4,415 of 10,387 Restaurants in New York City",23
3.5 ,"American,Diner",Three Guys Restaurant,$$ - $$$,"#4,416 of 10,387 Restaurants in New York City",44
4 ,"Bar,Pub,American,Deli",Lexington Bar and Books,$$$$,"#4,417 of 10,387 Restaurants in New York City",19
5 ,,Streecha Ukrainian kitchen,,"#4,418 of 10,387 Restaurants in New York City",9
4 ,"Cafe,French",Le Pain Quotidien,$$ - $$$,"#4,419 of 10,387 Restaurants in New York City",37
4.5 ,,Jimbo's Hamburger,,"#4,420 of 10,387 Restaurants in New York City",10
4 ,"Mexican,Latin,Spanish",Castro's Restaurant,$,"#630 of 5,330 Restaurants in Brooklyn",28
4 ,"American,Pub,Gastropub",Versa,$$ - $$$,"#4,421 of 10,387 Restaurants in New York City",12
4.5 ,"Spanish,Mediterranean",Lamano,$$ - $$$,"#4,422 of 10,387 Restaurants in New York City",10
5 ,"Cafe,Contemporary,Healthy,Wine Bar,Gastropub",Denizen,$$ - $$$,"#554 of 5,330 Restaurants in Brooklyn",12
4 ,Pub,Monster,$$ - $$$,"#4,423 of 10,387 Restaurants in New York City",31
4 ,"Mediterranean,Middle Eastern,Fast Food,Healthy,Vegan Options",nanoosh,$,"#4,424 of 10,387 Restaurants in New York City",17
4.5 ,"American,Bar,Barbecue,Gluten Free Options",Butcher Bar,$$ - $$$,#2 of 550 Restaurants in Astoria,283
3.5 ,"Bar,Barbecue,Pub",Dallas BBQ,$$ - $$$,"#4,425 of 10,387 Restaurants in New York City",41
3.5 ,"Asian,Thai,Vegetarian Friendly",Jaiya,$$ - $$$,"#4,426 of 10,387 Restaurants in New York City",45
4 ,,Ben's Cookies,,"#4,427 of 10,387 Restaurants in New York City",19
4.5 ,,The Dessert Club by ChikaLicious,,"#4,428 of 10,387 Restaurants in New York City",13
4 ,"Wine Bar,Mediterranean",Pierre Loti Wine Bar,$$ - $$$,"#4,429 of 10,387 Restaurants in New York City",28
4.5 ,Mediterranean,Anchor Heights,$$ - $$$,"#4,430 of 10,387 Restaurants in New York City",13
5 ,Healthy,Fuel Grill & Juice Bar,$,"#4,431 of 10,387 Restaurants in New York City",13
4 ,"Bar,Pub",Linen Hall,$$ - $$$,"#4,432 of 10,387 Restaurants in New York City",21
4.5 ,"Mexican,Latin,Spanish",Cerveceria Havemeyer,$$ - $$$,"#653 of 5,330 Restaurants in Brooklyn",19
5 ,Italian,Cafe Rustico II,,"#4,433 of 10,387 Restaurants in New York City",7
5 ,"American,Grill,Wine Bar",Ruumy's Tavern,$$ - $$$,"#4,434 of 10,387 Restaurants in New York City",8
4 ,"Cafe,Soups",Au Bon Pain,$,"#4,435 of 10,387 Restaurants in New York City",28
4.5 ,"Asian,Taiwanese,Chinese",Taiwan Bear House,$,"#4,436 of 10,387 Restaurants in New York City",12
4.5 ,"Caribbean,Latin,Bar,Pub,International,Spanish",809 Sangria Bar & Grill,$$ - $$$,"#4,437 of 10,387 Restaurants in New York City",15
3.5 ,"Asian,American,International,Italian,Cafe",Cafe Water,$,"#4,438 of 10,387 Restaurants in New York City",32
4.5 ,,Maison Kayser,,"#4,439 of 10,387 Restaurants in New York City",11
4.5 ,"Mediterranean,Italian",Italian Wine Merchants,$$$$,"#4,440 of 10,387 Restaurants in New York City",12
3.5 ,"Indian,Vegetarian Friendly,Vegan Options",Salaam Bombay,$$ - $$$,"#4,441 of 10,387 Restaurants in New York City",53
4 ,American,Lucky Jack's,$$ - $$$,"#4,442 of 10,387 Restaurants in New York City",18
4 ,"Japanese,Sushi,Asian",Oita Sushi,,"#4,443 of 10,387 Restaurants in New York City",19
4.5 ,American,The Gaf,,"#4,444 of 10,387 Restaurants in New York City",13
4.5 ,Chinese,Wo Hop Chinese Restaurant,$,"#855 of 5,330 Restaurants in Brooklyn",14
4.5 ,"American,Fast Food,Diner","Burger, Inc. NYC",$,"#4,445 of 10,387 Restaurants in New York City",12
4 ,"Bar,Barbecue,Pub",Blue Smoke,$$ - $$$,"#4,446 of 10,387 Restaurants in New York City",17
4 ,"Mexican,Latin,Vegetarian Friendly",Charritos Restaurant,$$ - $$$,#49 of 262 Restaurants in Hoboken,87
4.5 ,Italian,Sorella,$$ - $$$,"#4,447 of 10,387 Restaurants in New York City",24
4 ,"Japanese,Sushi,Asian",Haru Sushi,$$ - $$$,"#4,448 of 10,387 Restaurants in New York City",20
4 ,"American,Bar,Pub",Tribeca Tap House,$$ - $$$,"#4,449 of 10,387 Restaurants in New York City",33
4 ,"Italian,International,Cafe,Kosher",Sunflower Cafe,$$ - $$$,"#4,450 of 10,387 Restaurants in New York City",14
4.5 ,Wine Bar,The Immigrant,,"#4,451 of 10,387 Restaurants in New York City",14
4 ,Spanish,Castell Rooftop Lounge,$$ - $$$,"#4,452 of 10,387 Restaurants in New York City",10
4 ,Sushi,Momo Sushi,$$ - $$$,"#4,453 of 10,387 Restaurants in New York City",13
4 ,"American,Asian",The Crown,,"#4,454 of 10,387 Restaurants in New York City",20
4 ,"Asian,Thai",Thai Plus,$$ - $$$,"#4,455 of 10,387 Restaurants in New York City",27
4.5 ,"Argentinean,Latin,Spanish,South American",Cafe Argentino,$$ - $$$,"#445 of 5,330 Restaurants in Brooklyn",44
4 ,"American,Bar,Vegetarian Friendly",Hill and Bay,$$ - $$$,"#4,456 of 10,387 Restaurants in New York City",45
4.5 ,"Bar,Pub",Bar Bolinas,$$ - $$$,"#728 of 5,330 Restaurants in Brooklyn",12
3.5 ,"American,Diner,Vegetarian Friendly",Gemini Restaurant,$,"#4,457 of 10,387 Restaurants in New York City",40
4 ,Italian,Zucca Trattoria,$$ - $$$,"#4,458 of 10,387 Restaurants in New York City",44
4 ,,Manhattan Chili Co.,,"#4,459 of 10,387 Restaurants in New York City",17
4.5 ,Italian,PT,$$$$,"#861 of 5,330 Restaurants in Brooklyn",18
5 ,,Juicy Spot Ice Cream,,"#4,460 of 10,387 Restaurants in New York City",8
4 ,"Italian,Pizza,Vegetarian Friendly",La Traviata Pizzeria,$,"#4,461 of 10,387 Restaurants in New York City",28
4 ,"Asian,Thai,Vegetarian Friendly,Vegan Options",Song,$$ - $$$,"#377 of 5,330 Restaurants in Brooklyn",72
5 ,,Juic O Logy And Beyond,,"#4,462 of 10,387 Restaurants in New York City",9
4.5 ,"Japanese,French",Mihoko's 21 Grams,$$$$,"#4,463 of 10,387 Restaurants in New York City",19
4.5 ,"Korean,Bar,Asian,Pub",MONO+MONO - East Village,$$ - $$$,"#4,464 of 10,387 Restaurants in New York City",25
5 ,Pizza,Screamer's Pizzeria,$,"#386 of 5,330 Restaurants in Brooklyn",15
4 ,,Le Pain Quotidien,,"#4,465 of 10,387 Restaurants in New York City",23
